;matches_stadium_id;stadiums_stadium_name;stadiums_city_name;stadiums_country_name;stadiums_stadium_capacity
2820;S-081;Ruhrstadion;Bochum;Germany;21000
2821;S-100;Volkswagen Arena;Wolfsburg;Germany;26000
2822;S-100;Volkswagen Arena;Wolfsburg;Germany;26000
2823;S-093;BayArena;Leverkusen;Germany;30000
2824;S-084;Rudolf-Harbig-Stadion;Dresden;Germany;26000
2825;S-084;Rudolf-Harbig-Stadion;Dresden;Germany;26000
2826;S-079;Impuls Arena;Augsburg;Germany;25000
2827;S-094;Borussia-Park;Mönchengladbach;Germany;46000
2828;S-081;Ruhrstadion;Bochum;Germany;21000
2829;S-081;Ruhrstadion;Bochum;Germany;21000
2830;S-081;Ruhrstadion;Bochum;Germany;21000
2831;S-081;Ruhrstadion;Bochum;Germany;21000
2832;S-086;Waldstadion;Frankfurt;Germany;62000
2833;S-093;BayArena;Leverkusen;Germany;30000
2834;S-093;BayArena;Leverkusen;Germany;30000
2835;S-093;BayArena;Leverkusen;Germany;30000
2836;S-093;BayArena;Leverkusen;Germany;30000
2837;S-084;Rudolf-Harbig-Stadion;Dresden;Germany;26000
2838;S-084;Rudolf-Harbig-Stadion;Dresden;Germany;26000
2839;S-084;Rudolf-Harbig-Stadion;Dresden;Germany;26000
2840;S-079;Impuls Arena;Augsburg;Germany;25000
2841;S-098;Rhein-Neckar-Arena;Sinsheim;Germany;30000
2842;S-098;Rhein-Neckar-Arena;Sinsheim;Germany;30000
2843;S-098;Rhein-Neckar-Arena;Sinsheim;Germany;30000
2844;S-081;Ruhrstadion;Bochum;Germany;21000
2845;S-081;Ruhrstadion;Bochum;Germany;21000
2846;S-081;Ruhrstadion;Bochum;Germany;21000
2847;S-081;Ruhrstadion;Bochum;Germany;21000
2848;S-081;Ruhrstadion;Bochum;Germany;21000
2849;S-100;Volkswagen Arena;Wolfsburg;Germany;26000
2850;S-100;Volkswagen Arena;Wolfsburg;Germany;26000
2851;S-100;Volkswagen Arena;Wolfsburg;Germany;26000
2852;S-079;Impuls Arena;Augsburg;Germany;25000
2853;S-079;Impuls Arena;Augsburg;Germany;25000
2854;S-098;Rhein-Neckar-Arena;Sinsheim;Germany;30000
2855;S-098;Rhein-Neckar-Arena;Sinsheim;Germany;30000
2856;S-098;Rhein-Neckar-Arena;Sinsheim;Germany;30000
2857;S-098;Rhein-Neckar-Arena;Sinsheim;Germany;30000
2858;S-084;Rudolf-Harbig-Stadion;Dresden;Germany;26000
2859;S-094;Borussia-Park;Mönchengladbach;Germany;46000
2860;S-094;Borussia-Park;Mönchengladbach;Germany;46000
2861;S-094;Borussia-Park;Mönchengladbach;Germany;46000
2862;S-094;Borussia-Park;Mönchengladbach;Germany;46000
2863;S-094;Borussia-Park;Mönchengladbach;Germany;46000
2864;S-094;Borussia-Park;Mönchengladbach;Germany;46000
2865;S-093;BayArena;Leverkusen;Germany;30000
2866;S-093;BayArena;Leverkusen;Germany;30000
2867;S-093;BayArena;Leverkusen;Germany;30000
2868;S-086;Waldstadion;Frankfurt;Germany;62000
2869;S-086;Waldstadion;Frankfurt;Germany;62000
2870;S-086;Waldstadion;Frankfurt;Germany;62000
2871;S-081;Ruhrstadion;Bochum;Germany;21000
2872;S-100;Volkswagen Arena;Wolfsburg;Germany;26000
2873;S-100;Volkswagen Arena;Wolfsburg;Germany;26000
2874;S-100;Volkswagen Arena;Wolfsburg;Germany;26000
2875;S-093;BayArena;Leverkusen;Germany;30000
2876;S-093;BayArena;Leverkusen;Germany;30000
2877;S-100;Volkswagen Arena;Wolfsburg;Germany;26000
2878;S-079;Impuls Arena;Augsburg;Germany;25000
2879;S-079;Impuls Arena;Augsburg;Germany;25000
2880;S-079;Impuls Arena;Augsburg;Germany;25000
2881;S-079;Impuls Arena;Augsburg;Germany;25000
2882;S-084;Rudolf-Harbig-Stadion;Dresden;Germany;26000
2883;S-084;Rudolf-Harbig-Stadion;Dresden;Germany;26000
2884;S-084;Rudolf-Harbig-Stadion;Dresden;Germany;26000
2885;S-084;Rudolf-Harbig-Stadion;Dresden;Germany;26000
2886;S-094;Borussia-Park;Mönchengladbach;Germany;46000
2887;S-094;Borussia-Park;Mönchengladbach;Germany;46000
2888;S-094;Borussia-Park;Mönchengladbach;Germany;46000
2889;S-094;Borussia-Park;Mönchengladbach;Germany;46000
2890;S-086;Waldstadion;Frankfurt;Germany;62000
2891;S-086;Waldstadion;Frankfurt;Germany;62000
2892;S-086;Waldstadion;Frankfurt;Germany;62000
2893;S-086;Waldstadion;Frankfurt;Germany;62000
2894;S-098;Rhein-Neckar-Arena;Sinsheim;Germany;30000
2895;S-098;Rhein-Neckar-Arena;Sinsheim;Germany;30000
2896;S-098;Rhein-Neckar-Arena;Sinsheim;Germany;30000
2897;S-086;Waldstadion;Frankfurt;Germany;62000
2898;S-086;Waldstadion;Frankfurt;Germany;62000
2899;S-086;Waldstadion;Frankfurt;Germany;62000
2900;S-086;Waldstadion;Frankfurt;Germany;62000
2901;S-022;Arena Corinthians;São Paulo;Brazil;63000
2902;S-022;Arena Corinthians;São Paulo;Brazil;63000
2903;S-022;Arena Corinthians;São Paulo;Brazil;63000
2904;S-022;Arena Corinthians;São Paulo;Brazil;63000
2905;S-015;Arena das Dunas;Natal;Brazil;40000
2906;S-021;Arena Fonte Nova;Salvador;Brazil;52000
2907;S-021;Arena Fonte Nova;Salvador;Brazil;52000
2908;S-021;Arena Fonte Nova;Salvador;Brazil;52000
2909;S-021;Arena Fonte Nova;Salvador;Brazil;52000
2910;S-021;Arena Fonte Nova;Salvador;Brazil;52000
2911;S-021;Arena Fonte Nova;Salvador;Brazil;52000
2912;S-010;Arena Pantanal;Cuiabá;Brazil;41000
2913;S-010;Arena Pantanal;Cuiabá;Brazil;41000
2914;S-010;Arena Pantanal;Cuiabá;Brazil;41000
2915;S-010;Arena Pantanal;Cuiabá;Brazil;41000
2916;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
2917;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
2918;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
2919;S-013;Estádio Castelão;Fortaleza;Brazil;63000
2920;S-013;Estádio Castelão;Fortaleza;Brazil;63000
2921;S-013;Estádio Castelão;Fortaleza;Brazil;63000
2922;S-013;Estádio Castelão;Fortaleza;Brazil;63000
2923;S-014;Arena da Amazônia;Manaus;Brazil;41000
2924;S-014;Arena da Amazônia;Manaus;Brazil;41000
2925;S-014;Arena da Amazônia;Manaus;Brazil;41000
2926;S-018;Arena Pernambuco;Recife;Brazil;43000
2927;S-018;Arena Pernambuco;Recife;Brazil;43000
2928;S-018;Arena Pernambuco;Recife;Brazil;43000
2929;S-009;Estádio Nacional;Brasília;Brazil;70000
2930;S-009;Estádio Nacional;Brasília;Brazil;70000
2931;S-009;Estádio Nacional;Brasília;Brazil;70000
2932;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
2933;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
2934;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
2935;S-020;Estádio do Maracanã;Rio de Janeiro;Brazil;200000
2936;S-020;Estádio do Maracanã;Rio de Janeiro;Brazil;200000
2937;S-020;Estádio do Maracanã;Rio de Janeiro;Brazil;200000
2938;S-021;Arena Fonte Nova;Salvador;Brazil;52000
2939;S-021;Arena Fonte Nova;Salvador;Brazil;52000
2940;S-021;Arena Fonte Nova;Salvador;Brazil;52000
2941;S-021;Arena Fonte Nova;Salvador;Brazil;52000
2942;S-011;Arena da Baixada;Curitiba;Brazil;40000
2943;S-015;Arena das Dunas;Natal;Brazil;40000
2944;S-015;Arena das Dunas;Natal;Brazil;40000
2945;S-015;Arena das Dunas;Natal;Brazil;40000
2946;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
2947;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
2948;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
2949;S-013;Estádio Castelão;Fortaleza;Brazil;63000
2950;S-010;Arena Pantanal;Cuiabá;Brazil;41000
2951;S-010;Arena Pantanal;Cuiabá;Brazil;41000
2952;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
2953;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
2954;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
2955;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
2956;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
2957;S-020;Estádio do Maracanã;Rio de Janeiro;Brazil;200000
2958;S-020;Estádio do Maracanã;Rio de Janeiro;Brazil;200000
2959;S-014;Arena da Amazônia;Manaus;Brazil;41000
2960;S-014;Arena da Amazônia;Manaus;Brazil;41000
2961;S-014;Arena da Amazônia;Manaus;Brazil;41000
2962;S-014;Arena da Amazônia;Manaus;Brazil;41000
2963;S-009;Estádio Nacional;Brasília;Brazil;70000
2964;S-009;Estádio Nacional;Brasília;Brazil;70000
2965;S-009;Estádio Nacional;Brasília;Brazil;70000
2966;S-022;Arena Corinthians;São Paulo;Brazil;63000
2967;S-022;Arena Corinthians;São Paulo;Brazil;63000
2968;S-022;Arena Corinthians;São Paulo;Brazil;63000
2969;S-015;Arena das Dunas;Natal;Brazil;40000
2970;S-018;Arena Pernambuco;Recife;Brazil;43000
2971;S-021;Arena Fonte Nova;Salvador;Brazil;52000
2972;S-021;Arena Fonte Nova;Salvador;Brazil;52000
2973;S-021;Arena Fonte Nova;Salvador;Brazil;52000
2974;S-021;Arena Fonte Nova;Salvador;Brazil;52000
2975;S-021;Arena Fonte Nova;Salvador;Brazil;52000
2976;S-021;Arena Fonte Nova;Salvador;Brazil;52000
2977;S-021;Arena Fonte Nova;Salvador;Brazil;52000
2978;S-011;Arena da Baixada;Curitiba;Brazil;40000
2979;S-011;Arena da Baixada;Curitiba;Brazil;40000
2980;S-011;Arena da Baixada;Curitiba;Brazil;40000
2981;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
2982;S-013;Estádio Castelão;Fortaleza;Brazil;63000
2983;S-013;Estádio Castelão;Fortaleza;Brazil;63000
2984;S-013;Estádio Castelão;Fortaleza;Brazil;63000
2985;S-013;Estádio Castelão;Fortaleza;Brazil;63000
2986;S-010;Arena Pantanal;Cuiabá;Brazil;41000
2987;S-020;Estádio do Maracanã;Rio de Janeiro;Brazil;200000
2988;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
2989;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
2990;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
2991;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
2992;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
2993;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
2994;S-014;Arena da Amazônia;Manaus;Brazil;41000
2995;S-014;Arena da Amazônia;Manaus;Brazil;41000
2996;S-014;Arena da Amazônia;Manaus;Brazil;41000
2997;S-014;Arena da Amazônia;Manaus;Brazil;41000
2998;S-011;Arena da Baixada;Curitiba;Brazil;40000
2999;S-011;Arena da Baixada;Curitiba;Brazil;40000
3000;S-011;Arena da Baixada;Curitiba;Brazil;40000
3001;S-022;Arena Corinthians;São Paulo;Brazil;63000
3002;S-022;Arena Corinthians;São Paulo;Brazil;63000
3003;S-009;Estádio Nacional;Brasília;Brazil;70000
3004;S-009;Estádio Nacional;Brasília;Brazil;70000
3005;S-009;Estádio Nacional;Brasília;Brazil;70000
3006;S-009;Estádio Nacional;Brasília;Brazil;70000
3007;S-009;Estádio Nacional;Brasília;Brazil;70000
3008;S-018;Arena Pernambuco;Recife;Brazil;43000
3009;S-018;Arena Pernambuco;Recife;Brazil;43000
3010;S-018;Arena Pernambuco;Recife;Brazil;43000
3011;S-018;Arena Pernambuco;Recife;Brazil;43000
3012;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
3013;S-015;Arena das Dunas;Natal;Brazil;40000
3014;S-010;Arena Pantanal;Cuiabá;Brazil;41000
3015;S-010;Arena Pantanal;Cuiabá;Brazil;41000
3016;S-010;Arena Pantanal;Cuiabá;Brazil;41000
3017;S-010;Arena Pantanal;Cuiabá;Brazil;41000
3018;S-010;Arena Pantanal;Cuiabá;Brazil;41000
3019;S-013;Estádio Castelão;Fortaleza;Brazil;63000
3020;S-013;Estádio Castelão;Fortaleza;Brazil;63000
3021;S-013;Estádio Castelão;Fortaleza;Brazil;63000
3022;S-021;Arena Fonte Nova;Salvador;Brazil;52000
3023;S-021;Arena Fonte Nova;Salvador;Brazil;52000
3024;S-021;Arena Fonte Nova;Salvador;Brazil;52000
3025;S-021;Arena Fonte Nova;Salvador;Brazil;52000
3026;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
3027;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
3028;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
3029;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
3030;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
3031;S-014;Arena da Amazônia;Manaus;Brazil;41000
3032;S-014;Arena da Amazônia;Manaus;Brazil;41000
3033;S-014;Arena da Amazônia;Manaus;Brazil;41000
3034;S-020;Estádio do Maracanã;Rio de Janeiro;Brazil;200000
3035;S-009;Estádio Nacional;Brasília;Brazil;70000
3036;S-009;Estádio Nacional;Brasília;Brazil;70000
3037;S-009;Estádio Nacional;Brasília;Brazil;70000
3038;S-018;Arena Pernambuco;Recife;Brazil;43000
3039;S-011;Arena da Baixada;Curitiba;Brazil;40000
3040;S-011;Arena da Baixada;Curitiba;Brazil;40000
3041;S-022;Arena Corinthians;São Paulo;Brazil;63000
3042;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
3043;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
3044;S-020;Estádio do Maracanã;Rio de Janeiro;Brazil;200000
3045;S-020;Estádio do Maracanã;Rio de Janeiro;Brazil;200000
3046;S-013;Estádio Castelão;Fortaleza;Brazil;63000
3047;S-013;Estádio Castelão;Fortaleza;Brazil;63000
3048;S-013;Estádio Castelão;Fortaleza;Brazil;63000
3049;S-018;Arena Pernambuco;Recife;Brazil;43000
3050;S-018;Arena Pernambuco;Recife;Brazil;43000
3051;S-009;Estádio Nacional;Brasília;Brazil;70000
3052;S-009;Estádio Nacional;Brasília;Brazil;70000
3053;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
3054;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
3055;S-016;Estádio Beira-Rio;Porto Alegre;Brazil;43000
3056;S-022;Arena Corinthians;São Paulo;Brazil;63000
3057;S-021;Arena Fonte Nova;Salvador;Brazil;52000
3058;S-021;Arena Fonte Nova;Salvador;Brazil;52000
3059;S-021;Arena Fonte Nova;Salvador;Brazil;52000
3060;S-020;Estádio do Maracanã;Rio de Janeiro;Brazil;200000
3061;S-013;Estádio Castelão;Fortaleza;Brazil;63000
3062;S-013;Estádio Castelão;Fortaleza;Brazil;63000
3063;S-013;Estádio Castelão;Fortaleza;Brazil;63000
3064;S-009;Estádio Nacional;Brasília;Brazil;70000
3065;S-021;Arena Fonte Nova;Salvador;Brazil;52000
3066;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
3067;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
3068;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
3069;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
3070;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
3071;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
3072;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
3073;S-008;Estádio Mineirão;Belo Horizonte;Brazil;43000
3074;S-022;Arena Corinthians;São Paulo;Brazil;63000
3075;S-009;Estádio Nacional;Brasília;Brazil;70000
3076;S-009;Estádio Nacional;Brasília;Brazil;70000
3077;S-009;Estádio Nacional;Brasília;Brazil;70000
3078;S-020;Estádio do Maracanã;Rio de Janeiro;Brazil;200000
3079;S-024;Commonwealth Stadium;Edmonton;Canada;56000
3080;S-024;Commonwealth Stadium;Edmonton;Canada;56000
3081;S-027;TD Place Stadium;Ottawa;Canada;24000
3082;S-027;TD Place Stadium;Ottawa;Canada;24000
3083;S-027;TD Place Stadium;Ottawa;Canada;24000
3084;S-027;TD Place Stadium;Ottawa;Canada;24000
3085;S-027;TD Place Stadium;Ottawa;Canada;24000
3086;S-027;TD Place Stadium;Ottawa;Canada;24000
3087;S-027;TD Place Stadium;Ottawa;Canada;24000
3088;S-027;TD Place Stadium;Ottawa;Canada;24000
3089;S-027;TD Place Stadium;Ottawa;Canada;24000
3090;S-027;TD Place Stadium;Ottawa;Canada;24000
3091;S-027;TD Place Stadium;Ottawa;Canada;24000
3092;S-027;TD Place Stadium;Ottawa;Canada;24000
3093;S-027;TD Place Stadium;Ottawa;Canada;24000
3094;S-027;TD Place Stadium;Ottawa;Canada;24000
3095;S-029;Investors Group Field;Winnipeg;Canada;33000
3096;S-029;Investors Group Field;Winnipeg;Canada;33000
3097;S-029;Investors Group Field;Winnipeg;Canada;33000
3098;S-029;Investors Group Field;Winnipeg;Canada;33000
3099;S-029;Investors Group Field;Winnipeg;Canada;33000
3100;S-029;Investors Group Field;Winnipeg;Canada;33000
3101;S-028;BC Place;Vancouver;Canada;54000
3102;S-028;BC Place;Vancouver;Canada;54000
3103;S-028;BC Place;Vancouver;Canada;54000
3104;S-028;BC Place;Vancouver;Canada;54000
3105;S-028;BC Place;Vancouver;Canada;54000
3106;S-028;BC Place;Vancouver;Canada;54000
3107;S-029;Investors Group Field;Winnipeg;Canada;33000
3108;S-029;Investors Group Field;Winnipeg;Canada;33000
3109;S-029;Investors Group Field;Winnipeg;Canada;33000
3110;S-029;Investors Group Field;Winnipeg;Canada;33000
3111;S-028;BC Place;Vancouver;Canada;54000
3112;S-025;Moncton Stadium;Moncton;Canada;13000
3113;S-026;Olympic Stadium;Montreal;Canada;56000
3114;S-026;Olympic Stadium;Montreal;Canada;56000
3115;S-025;Moncton Stadium;Moncton;Canada;13000
3116;S-025;Moncton Stadium;Moncton;Canada;13000
3117;S-026;Olympic Stadium;Montreal;Canada;56000
3118;S-026;Olympic Stadium;Montreal;Canada;56000
3119;S-024;Commonwealth Stadium;Edmonton;Canada;56000
3120;S-027;TD Place Stadium;Ottawa;Canada;24000
3121;S-027;TD Place Stadium;Ottawa;Canada;24000
3122;S-024;Commonwealth Stadium;Edmonton;Canada;56000
3123;S-027;TD Place Stadium;Ottawa;Canada;24000
3124;S-027;TD Place Stadium;Ottawa;Canada;24000
3125;S-027;TD Place Stadium;Ottawa;Canada;24000
3126;S-027;TD Place Stadium;Ottawa;Canada;24000
3127;S-027;TD Place Stadium;Ottawa;Canada;24000
3128;S-028;BC Place;Vancouver;Canada;54000
3129;S-028;BC Place;Vancouver;Canada;54000
3130;S-028;BC Place;Vancouver;Canada;54000
3131;S-028;BC Place;Vancouver;Canada;54000
3132;S-028;BC Place;Vancouver;Canada;54000
3133;S-028;BC Place;Vancouver;Canada;54000
3134;S-028;BC Place;Vancouver;Canada;54000
3135;S-028;BC Place;Vancouver;Canada;54000
3136;S-028;BC Place;Vancouver;Canada;54000
3137;S-028;BC Place;Vancouver;Canada;54000
3138;S-028;BC Place;Vancouver;Canada;54000
3139;S-029;Investors Group Field;Winnipeg;Canada;33000
3140;S-029;Investors Group Field;Winnipeg;Canada;33000
3141;S-028;BC Place;Vancouver;Canada;54000
3142;S-028;BC Place;Vancouver;Canada;54000
3143;S-028;BC Place;Vancouver;Canada;54000
3144;S-029;Investors Group Field;Winnipeg;Canada;33000
3145;S-025;Moncton Stadium;Moncton;Canada;13000
3146;S-025;Moncton Stadium;Moncton;Canada;13000
3147;S-026;Olympic Stadium;Montreal;Canada;56000
3148;S-025;Moncton Stadium;Moncton;Canada;13000
3149;S-025;Moncton Stadium;Moncton;Canada;13000
3150;S-025;Moncton Stadium;Moncton;Canada;13000
3151;S-026;Olympic Stadium;Montreal;Canada;56000
3152;S-026;Olympic Stadium;Montreal;Canada;56000
3153;S-026;Olympic Stadium;Montreal;Canada;56000
3154;S-026;Olympic Stadium;Montreal;Canada;56000
3155;S-029;Investors Group Field;Winnipeg;Canada;33000
3156;S-029;Investors Group Field;Winnipeg;Canada;33000
3157;S-029;Investors Group Field;Winnipeg;Canada;33000
3158;S-029;Investors Group Field;Winnipeg;Canada;33000
3159;S-025;Moncton Stadium;Moncton;Canada;13000
3160;S-025;Moncton Stadium;Moncton;Canada;13000
3161;S-025;Moncton Stadium;Moncton;Canada;13000
3162;S-025;Moncton Stadium;Moncton;Canada;13000
3163;S-029;Investors Group Field;Winnipeg;Canada;33000
3164;S-029;Investors Group Field;Winnipeg;Canada;33000
3165;S-029;Investors Group Field;Winnipeg;Canada;33000
3166;S-029;Investors Group Field;Winnipeg;Canada;33000
3167;S-026;Olympic Stadium;Montreal;Canada;56000
3168;S-026;Olympic Stadium;Montreal;Canada;56000
3169;S-024;Commonwealth Stadium;Edmonton;Canada;56000
3170;S-024;Commonwealth Stadium;Edmonton;Canada;56000
3171;S-024;Commonwealth Stadium;Edmonton;Canada;56000
3172;S-029;Investors Group Field;Winnipeg;Canada;33000
3173;S-028;BC Place;Vancouver;Canada;54000
3174;S-024;Commonwealth Stadium;Edmonton;Canada;56000
3175;S-024;Commonwealth Stadium;Edmonton;Canada;56000
3176;S-026;Olympic Stadium;Montreal;Canada;56000
3177;S-026;Olympic Stadium;Montreal;Canada;56000
3178;S-026;Olympic Stadium;Montreal;Canada;56000
3179;S-027;TD Place Stadium;Ottawa;Canada;24000
3180;S-027;TD Place Stadium;Ottawa;Canada;24000
3181;S-027;TD Place Stadium;Ottawa;Canada;24000
3182;S-027;TD Place Stadium;Ottawa;Canada;24000
3183;S-027;TD Place Stadium;Ottawa;Canada;24000
3184;S-027;TD Place Stadium;Ottawa;Canada;24000
3185;S-027;TD Place Stadium;Ottawa;Canada;24000
3186;S-027;TD Place Stadium;Ottawa;Canada;24000
3187;S-025;Moncton Stadium;Moncton;Canada;13000
3188;S-027;TD Place Stadium;Ottawa;Canada;24000
3189;S-027;TD Place Stadium;Ottawa;Canada;24000
3190;S-027;TD Place Stadium;Ottawa;Canada;24000
3191;S-027;TD Place Stadium;Ottawa;Canada;24000
3192;S-027;TD Place Stadium;Ottawa;Canada;24000
3193;S-024;Commonwealth Stadium;Edmonton;Canada;56000
3194;S-025;Moncton Stadium;Moncton;Canada;13000
3195;S-026;Olympic Stadium;Montreal;Canada;56000
3196;S-026;Olympic Stadium;Montreal;Canada;56000
3197;S-026;Olympic Stadium;Montreal;Canada;56000
3198;S-028;BC Place;Vancouver;Canada;54000
3199;S-027;TD Place Stadium;Ottawa;Canada;24000
3200;S-027;TD Place Stadium;Ottawa;Canada;24000
3201;S-027;TD Place Stadium;Ottawa;Canada;24000
3202;S-024;Commonwealth Stadium;Edmonton;Canada;56000
3203;S-024;Commonwealth Stadium;Edmonton;Canada;56000
3204;S-028;BC Place;Vancouver;Canada;54000
3205;S-028;BC Place;Vancouver;Canada;54000
3206;S-028;BC Place;Vancouver;Canada;54000
3207;S-026;Olympic Stadium;Montreal;Canada;56000
3208;S-026;Olympic Stadium;Montreal;Canada;56000
3209;S-027;TD Place Stadium;Ottawa;Canada;24000
3210;S-024;Commonwealth Stadium;Edmonton;Canada;56000
3211;S-028;BC Place;Vancouver;Canada;54000
3212;S-028;BC Place;Vancouver;Canada;54000
3213;S-028;BC Place;Vancouver;Canada;54000
3214;S-026;Olympic Stadium;Montreal;Canada;56000
3215;S-026;Olympic Stadium;Montreal;Canada;56000
3216;S-024;Commonwealth Stadium;Edmonton;Canada;56000
3217;S-024;Commonwealth Stadium;Edmonton;Canada;56000
3218;S-024;Commonwealth Stadium;Edmonton;Canada;56000
3219;S-024;Commonwealth Stadium;Edmonton;Canada;56000
3220;S-028;BC Place;Vancouver;Canada;54000
3221;S-028;BC Place;Vancouver;Canada;54000
3222;S-028;BC Place;Vancouver;Canada;54000
3223;S-028;BC Place;Vancouver;Canada;54000
3224;S-028;BC Place;Vancouver;Canada;54000
3225;S-028;BC Place;Vancouver;Canada;54000
3226;S-028;BC Place;Vancouver;Canada;54000
3227;S-150;Luzhniki Stadium;Moscow;Russia;78000
3228;S-150;Luzhniki Stadium;Moscow;Russia;78000
3229;S-150;Luzhniki Stadium;Moscow;Russia;78000
3230;S-150;Luzhniki Stadium;Moscow;Russia;78000
3231;S-150;Luzhniki Stadium;Moscow;Russia;78000
3232;S-159;Central Stadium;Yekaterinburg;Russia;33000
3233;S-154;Krestovsky Stadium;Saint Petersburg;Russia;64000
3234;S-157;Fisht Olympic Stadium;Sochi;Russia;44000
3235;S-157;Fisht Olympic Stadium;Sochi;Russia;44000
3236;S-157;Fisht Olympic Stadium;Sochi;Russia;44000
3237;S-157;Fisht Olympic Stadium;Sochi;Russia;44000
3238;S-157;Fisht Olympic Stadium;Sochi;Russia;44000
3239;S-157;Fisht Olympic Stadium;Sochi;Russia;44000
3240;S-149;Kazan Arena;Kazan;Russia;43000
3241;S-149;Kazan Arena;Kazan;Russia;43000
3242;S-149;Kazan Arena;Kazan;Russia;43000
3243;S-151;Otkritie Arena;Moscow;Russia;44000
3244;S-151;Otkritie Arena;Moscow;Russia;44000
3245;S-156;Mordovia Arena;Saransk;Russia;42000
3246;S-148;Kaliningrad Stadium;Kaliningrad;Russia;34000
3247;S-148;Kaliningrad Stadium;Kaliningrad;Russia;34000
3248;S-155;Samara Arena;Samara;Russia;42000
3249;S-150;Luzhniki Stadium;Moscow;Russia;78000
3250;S-153;Rostov Arena;Rostov-on-Don;Russia;43000
3251;S-153;Rostov Arena;Rostov-on-Don;Russia;43000
3252;S-152;Nizhny Novgorod Stadium;Nizhny Novgorod;Russia;43000
3253;S-157;Fisht Olympic Stadium;Sochi;Russia;44000
3254;S-157;Fisht Olympic Stadium;Sochi;Russia;44000
3255;S-157;Fisht Olympic Stadium;Sochi;Russia;44000
3256;S-158;Volgograd Arena;Volgograd;Russia;44000
3257;S-158;Volgograd Arena;Volgograd;Russia;44000
3258;S-158;Volgograd Arena;Volgograd;Russia;44000
3259;S-156;Mordovia Arena;Saransk;Russia;42000
3260;S-156;Mordovia Arena;Saransk;Russia;42000
3261;S-156;Mordovia Arena;Saransk;Russia;42000
3262;S-151;Otkritie Arena;Moscow;Russia;44000
3263;S-151;Otkritie Arena;Moscow;Russia;44000
3264;S-151;Otkritie Arena;Moscow;Russia;44000
3265;S-154;Krestovsky Stadium;Saint Petersburg;Russia;64000
3266;S-154;Krestovsky Stadium;Saint Petersburg;Russia;64000
3267;S-154;Krestovsky Stadium;Saint Petersburg;Russia;64000
3268;S-154;Krestovsky Stadium;Saint Petersburg;Russia;64000
3269;S-150;Luzhniki Stadium;Moscow;Russia;78000
3270;S-153;Rostov Arena;Rostov-on-Don;Russia;43000
3271;S-149;Kazan Arena;Kazan;Russia;43000
3272;S-155;Samara Arena;Samara;Russia;42000
3273;S-155;Samara Arena;Samara;Russia;42000
3274;S-159;Central Stadium;Yekaterinburg;Russia;33000
3275;S-152;Nizhny Novgorod Stadium;Nizhny Novgorod;Russia;43000
3276;S-152;Nizhny Novgorod Stadium;Nizhny Novgorod;Russia;43000
3277;S-152;Nizhny Novgorod Stadium;Nizhny Novgorod;Russia;43000
3278;S-154;Krestovsky Stadium;Saint Petersburg;Russia;64000
3279;S-154;Krestovsky Stadium;Saint Petersburg;Russia;64000
3280;S-158;Volgograd Arena;Volgograd;Russia;44000
3281;S-158;Volgograd Arena;Volgograd;Russia;44000
3282;S-148;Kaliningrad Stadium;Kaliningrad;Russia;34000
