;goals_goal_id;goals_team_id;goals_player_id;goals_player_team_id;goals_minute_label;goals_minute_regulation;goals_minute_stoppage;goals_match_period;goals_own_goal;goals_penalty
2685;G-2624;T-09;P-78264;T-09;72';72;0;second half;0;0
2686;G-2625;T-51;P-01454;T-51;89';89;0;second half;0;0
2687;G-2626;T-13;P-74480;T-13;34';34;0;first half;0;0
2688;G-2627;T-75;P-77553;T-75;52';52;0;second half;0;0
2689;G-2628;T-84;P-86087;T-84;24';24;0;first half;0;0
2690;G-2629;T-84;P-86087;T-84;80';80;0;second half;0;1
2691;G-2630;T-84;P-11075;T-84;90'+5';90;5;second half, stoppage time;0;0
2692;G-2635;T-03;P-29398;T-03;80';80;0;second half;0;0
2693;G-2634;T-03;P-29398;T-03;76';76;0;second half;0;0
2694;G-2632;T-03;P-29398;T-03;33';33;0;first half;0;0
2695;G-2631;T-03;P-06608;T-71;17';17;0;first half;1;0
2696;G-2633;T-71;P-40927;T-71;45'+1';45;1;first half, stoppage time;0;0
